"stop_id","pid","race"
"3446","1","Black/African American"
"3446","2","White"
"3447","1","White"
"3448","1","Black/African American"
"3449","1","White"
"3450","1","Hispanic/Latino(a)"
"3450","2","Hispanic/Latino(a)"
"3451","1","Black/African American"
"3452","1","White"
"3453","1","Black/African American"
"3454","1","White"
"3455","1","Black/African American"
"3456","1","Hispanic/Latino(a)"
"3457","1","Black/African American"
"3458","1","White"
"3459","1","Black/African American"
"3460","1","Hispanic/Latino(a)"
"3461","1","Hispanic/Latino(a)"
"3462","1","Black/African American"
"3463","1","Black/African American"
"3464","1","Hispanic/Latino(a)"
"3465","1","White"
"3466","1","White"
"3467","1","Black/African American"
"3468","1","Hispanic/Latino(a)"
"3469","1","Hispanic/Latino(a)"
"3470","1","Hispanic/Latino(a)"
"3471","1","Black/African American"
"3472","1","Hispanic/Latino(a)"
"3473","1","White"
"3474","1","Hispanic/Latino(a)"
"3475","1","White"
"3476","1","White"
"3477","1","Hispanic/Latino(a)"
"3478","1","Asian"
"3479","1","Hispanic/Latino(a)"
"3480","1","Black/African American"
"3481","1","Hispanic/Latino(a)"
"3482","1","Hispanic/Latino(a)"
"3483","1","Hispanic/Latino(a)"
"3484","1","White"
"3485","1","White"
"3486","1","White"
"3487","1","Hispanic/Latino(a)"
"3488","1","Hispanic/Latino(a)"
"3489","1","Hispanic/Latino(a)"
"3490","1","White"
"3491","1","Hispanic/Latino(a)"
"3492","1","Black/African American"
"3493","1","White"
"3494","1","Black/African American"
"3495","1","White"
"3496","1","White"
"3497","1","Black/African American"
"3498","1","Hispanic/Latino(a)"
"3499","1","Black/African American"
"3500","1","Hispanic/Latino(a)"
"3501","1","Hispanic/Latino(a)"
"3502","1","Black/African American"
"3503","1","White"
"3504","1","Asian"
"3505","1","White"
"3506","1","Black/African American"
"3507","1","Black/African American"
"3508","1","Asian"
"3509","1","Hispanic/Latino(a)"
"3510","1","White"
"3511","1","Hispanic/Latino(a)"
"3512","1","White"
"3513","1","Hispanic/Latino(a)"
"3514","1","Hispanic/Latino(a)"
"3515","1","Hispanic/Latino(a)"
"3516","1","Hispanic/Latino(a)"
"3517","1","Asian"
"3518","1","White"
"3519","1","Asian"
"3520","1","White"
"3521","1","Hispanic/Latino(a)"
"3522","1","Hispanic/Latino(a)"
"3523","1","Hispanic/Latino(a)"
"3523","1","White"
"3524","1","White"
"3525","1","Pacific Islander"
"3525","1","Hispanic/Latino(a)"
"3526","1","White"
"3527","1","Asian"
"3528","1","White"
"3529","1","Black/African American"
"3530","1","White"
"3531","1","Hispanic/Latino(a)"
"3532","1","Black/African American"
"3533","1","Asian"
"3534","1","Black/African American"
"3535","1","Black/African American"
"3536","1","Asian"
"3537","1","Hispanic/Latino(a)"
"3538","1","Hispanic/Latino(a)"
"3539","1","Hispanic/Latino(a)"
"3539","2","Hispanic/Latino(a)"
"3540","1","Black/African American"
"3541","1","White"
"3542","1","Hispanic/Latino(a)"
"3543","1","Hispanic/Latino(a)"
"3544","1","Hispanic/Latino(a)"
"3545","1","Hispanic/Latino(a)"
"3546","1","Hispanic/Latino(a)"
"3547","1","White"
"3548","1","Hispanic/Latino(a)"
"3549","1","Hispanic/Latino(a)"
"3550","1","Black/African American"
"3551","1","Asian"
"3552","1","White"
"3553","1","Hispanic/Latino(a)"
"3554","1","Black/African American"
"3555","1","Black/African American"
"3556","1","Hispanic/Latino(a)"
"3557","1","Hispanic/Latino(a)"
"3558","1","Black/African American"
"3559","1","White"
"3559","1","Hispanic/Latino(a)"
"3560","1","Hispanic/Latino(a)"
"3561","1","Hispanic/Latino(a)"
"3562","1","Hispanic/Latino(a)"
"3563","1","White"
"3564","1","Black/African American"
"3565","1","White"
"3566","1","White"
"3567","1","Black/African American"
"3568","1","White"
"3569","1","Hispanic/Latino(a)"
"3570","1","Black/African American"
"3571","1","Black/African American"
"3571","2","Black/African American"
"3572","1","Hispanic/Latino(a)"
"3573","1","White"
"3574","1","Middle Eastern or South Asian"
"3575","1","Hispanic/Latino(a)"
"3576","1","White"
"3576","2","White"
"3577","1","Black/African American"
"3578","1","Asian"
"3579","1","White"
"3580","1","Hispanic/Latino(a)"
"3580","1","Middle Eastern or South Asian"
"3581","1","Hispanic/Latino(a)"
"3581","1","Middle Eastern or South Asian"
"3582","1","White"
"3583","1","Middle Eastern or South Asian"
"3584","1","White"
"3585","1","Middle Eastern or South Asian"
"3586","1","White"
"3587","1","Black/African American"
"3588","1","White"
"3589","1","White"
"3590","1","Asian"
"3591","1","Asian"
"3591","2","Asian"
"3592","1","White"
"3593","1","Hispanic/Latino(a)"
"3594","1","Hispanic/Latino(a)"
"3595","1","Black/African American"
"3596","1","Hispanic/Latino(a)"
"3597","1","Black/African American"
"3598","1","White"
"3599","1","Middle Eastern or South Asian"
"3600","1","Black/African American"
"3601","1","White"
"3602","1","White"
"3603","1","White"
"3604","1","Hispanic/Latino(a)"
"3605","1","White"
"3605","1","Hispanic/Latino(a)"
"3606","1","Hispanic/Latino(a)"
"3607","1","Hispanic/Latino(a)"
"3608","1","White"
"3609","1","Hispanic/Latino(a)"
"3610","1","Asian"
"3611","1","Hispanic/Latino(a)"
"3612","1","Middle Eastern or South Asian"
"3613","1","Middle Eastern or South Asian"
"3614","1","Middle Eastern or South Asian"
"3615","1","White"
"3616","1","Hispanic/Latino(a)"
"3617","1","Hispanic/Latino(a)"
"3618","1","Hispanic/Latino(a)"
"3619","1","Hispanic/Latino(a)"
"3620","1","Black/African American"
"3621","1","Hispanic/Latino(a)"
"3622","1","White"
"3623","1","Black/African American"
"3624","1","White"
"3625","1","Hispanic/Latino(a)"
"3626","1","Hispanic/Latino(a)"
"3627","1","Hispanic/Latino(a)"
"3628","1","Hispanic/Latino(a)"
"3629","1","Asian"
"3630","1","Black/African American"
"3631","1","Hispanic/Latino(a)"
"3632","1","Black/African American"
"3633","1","White"
"3634","1","Asian"
"3635","1","White"
"3636","1","Hispanic/Latino(a)"
"3637","1","Black/African American"
"3638","1","Black/African American"
"3639","1","Hispanic/Latino(a)"
"3640","1","White"
"3641","1","Black/African American"
"3642","1","Black/African American"
"3643","1","Black/African American"
"3644","1","Black/African American"
"3645","1","White"
"3646","1","Hispanic/Latino(a)"
"3647","1","Hispanic/Latino(a)"
"3648","1","Black/African American"
"3649","1","Hispanic/Latino(a)"
"3650","1","Hispanic/Latino(a)"
"3651","1","White"
"3652","1","Asian"
"3653","1","White"
"3654","1","White"
"3655","1","White"
"3655","2","Black/African American"
"3655","3","Black/African American"
"3656","1","White"
"3657","1","Asian"
"3658","1","White"
"3659","1","Black/African American"
"3660","1","Hispanic/Latino(a)"
"3661","1","Middle Eastern or South Asian"
"3662","1","White"
"3663","1","White"
"3664","1","White"
"3665","1","Hispanic/Latino(a)"
"3665","2","Hispanic/Latino(a)"
"3665","3","Black/African American"
"3666","1","Hispanic/Latino(a)"
"3667","1","White"
"3668","1","Hispanic/Latino(a)"
"3669","1","White"
"3670","1","Hispanic/Latino(a)"
"3671","1","White"
"3672","1","Black/African American"
"3673","1","White"
"3674","1","Hispanic/Latino(a)"
"3675","1","Hispanic/Latino(a)"
"3675","1","Middle Eastern or South Asian"
"3676","1","Hispanic/Latino(a)"
"3677","1","Hispanic/Latino(a)"
"3678","1","Black/African American"
"3679","1","Hispanic/Latino(a)"
"3680","1","White"
"3681","1","Black/African American"
"3682","1","Hispanic/Latino(a)"
"3683","1","Hispanic/Latino(a)"
"3684","1","Hispanic/Latino(a)"
"3685","1","Pacific Islander"
"3685","1","Middle Eastern or South Asian"
"3685","1","Hispanic/Latino(a)"
"3685","1","Black/African American"
"3685","1","White"
"3685","1","Native American"
"3685","1","Asian"
"3686","1","Hispanic/Latino(a)"
"3687","1","White"
"3688","1","White"
"3689","1","Middle Eastern or South Asian"
"3690","1","Black/African American"
"3691","1","White"
"3692","1","Hispanic/Latino(a)"
"3693","1","Hispanic/Latino(a)"
"3694","1","White"
"3695","1","Black/African American"
"3695","1","Middle Eastern or South Asian"
"3695","1","Hispanic/Latino(a)"
"3695","1","Asian"
"3695","1","Pacific Islander"
"3695","1","White"
"3695","1","Native American"
"3696","1","Pacific Islander"
"3697","1","Black/African American"
"3698","1","Black/African American"
"3699","1","Hispanic/Latino(a)"
"3700","1","Pacific Islander"
"3700","1","Hispanic/Latino(a)"
"3700","1","Asian"
"3700","1","Middle Eastern or South Asian"
"3700","1","Black/African American"
"3700","1","Native American"
"3700","1","White"
"3701","1","Black/African American"
"3702","1","White"
"3703","1","White"
"3704","1","Hispanic/Latino(a)"
"3705","1","Hispanic/Latino(a)"
"3706","1","Hispanic/Latino(a)"
"3706","1","Native American"
"3706","1","Pacific Islander"
"3706","1","White"
"3706","1","Asian"
"3706","1","Black/African American"
"3706","1","Middle Eastern or South Asian"
"3707","1","White"
"3708","1","White"
"3709","1","White"
"3710","1","Black/African American"
"3710","2","Black/African American"
"3711","1","White"
"3712","1","Black/African American"
"3712","1","White"
"3712","1","Native American"
"3712","1","Middle Eastern or South Asian"
"3712","1","Hispanic/Latino(a)"
"3712","1","Asian"
"3712","1","Pacific Islander"
"3713","1","White"
"3714","1","White"
"3715","1","Black/African American"
"3716","1","Hispanic/Latino(a)"
"3717","1","Black/African American"
"3718","1","Hispanic/Latino(a)"
"3719","1","Hispanic/Latino(a)"
"3720","1","Black/African American"
"3721","1","Black/African American"
"3722","1","Hispanic/Latino(a)"
"3723","1","Hispanic/Latino(a)"
"3724","1","Hispanic/Latino(a)"
"3724","2","Hispanic/Latino(a)"
"3725","1","Hispanic/Latino(a)"
"3726","1","Black/African American"
"3727","1","White"
"3728","1","White"
"3729","1","Middle Eastern or South Asian"
"3730","1","Black/African American"
"3731","1","White"
"3732","1","Hispanic/Latino(a)"
"3733","1","White"
"3734","1","Hispanic/Latino(a)"
"3735","1","White"
"3736","1","Asian"
"3737","1","Hispanic/Latino(a)"
"3738","1","Asian"
"3739","1","Black/African American"
"3739","1","White"
"3740","1","White"
"3741","1","Black/African American"
"3742","1","White"
"3743","1","White"
"3744","1","Hispanic/Latino(a)"
"3745","1","Asian"
"3745","1","Pacific Islander"
"3746","1","Black/African American"
"3747","1","Middle Eastern or South Asian"
"3748","1","Asian"
"3749","1","Black/African American"
"3750","1","White"
"3751","1","Hispanic/Latino(a)"
"3752","1","Hispanic/Latino(a)"
"3753","1","White"
"3754","1","White"
"3755","1","Asian"
"3756","1","Middle Eastern or South Asian"
"3757","1","White"
"3758","1","White"
"3759","1","Hispanic/Latino(a)"
"3760","1","White"
"3761","1","White"
"3762","1","Black/African American"
"3763","1","Asian"
"3764","1","Hispanic/Latino(a)"
"3765","1","Hispanic/Latino(a)"
"3766","1","White"
"3767","1","Middle Eastern or South Asian"
"3768","1","Hispanic/Latino(a)"
"3769","1","White"
"3770","1","White"
"3771","1","Hispanic/Latino(a)"
"3772","1","White"
"3773","1","White"
"3774","1","White"
"3775","1","Hispanic/Latino(a)"
"3776","1","Hispanic/Latino(a)"
"3777","1","Hispanic/Latino(a)"
"3778","1","Hispanic/Latino(a)"
"3779","1","White"
"3780","1","Hispanic/Latino(a)"
"3781","1","White"
"3782","1","White"
"3783","1","White"
"3784","1","Hispanic/Latino(a)"
"3785","1","Hispanic/Latino(a)"
"3786","1","Black/African American"
"3787","1","Black/African American"
"3788","1","White"
"3789","1","Black/African American"
"3790","1","Black/African American"
"3791","1","White"
"3792","1","Hispanic/Latino(a)"
"3793","1","Hispanic/Latino(a)"
"3794","1","Hispanic/Latino(a)"
"3795","1","Hispanic/Latino(a)"
"3796","1","Hispanic/Latino(a)"
"3797","1","White"
"3798","1","Black/African American"
"3798","2","White"
"3799","1","Pacific Islander"
"3800","1","Hispanic/Latino(a)"
"3801","1","Hispanic/Latino(a)"
"3802","1","White"
"3803","1","Black/African American"
"3804","1","Hispanic/Latino(a)"
"3805","1","White"
"3806","1","Middle Eastern or South Asian"
"3807","1","Hispanic/Latino(a)"
"3808","1","Hispanic/Latino(a)"
"3809","1","Black/African American"
"3810","1","White"
"3811","1","Hispanic/Latino(a)"
"3812","1","White"
"3812","2","Hispanic/Latino(a)"
"3813","1","Hispanic/Latino(a)"
"3814","1","Hispanic/Latino(a)"
"3815","1","White"
"3816","1","Hispanic/Latino(a)"
"3817","1","Black/African American"
"3817","2","Black/African American"
"3818","1","Black/African American"
"3819","1","Middle Eastern or South Asian"
"3820","1","White"
"3821","1","Hispanic/Latino(a)"
"3822","1","Hispanic/Latino(a)"
"3823","1","Asian"
"3824","1","White"
"3825","1","White"
"3826","1","White"
"3827","1","White"
"3828","1","Asian"
"3829","1","Hispanic/Latino(a)"
"3830","1","White"
"3831","1","Black/African American"
"3832","1","White"
"3833","1","White"
"3834","1","White"
"3835","1","Hispanic/Latino(a)"
"3836","1","White"
"3837","1","Hispanic/Latino(a)"
"3838","1","Hispanic/Latino(a)"
"3839","1","White"
"3839","1","Hispanic/Latino(a)"
"3840","1","Hispanic/Latino(a)"
"3841","1","White"
"3842","1","White"
"3843","1","White"
"3844","1","White"
"3845","1","White"
"3846","1","White"
"3847","1","White"
"3848","1","Hispanic/Latino(a)"
"3849","1","Asian"
"3850","1","White"
"3851","1","White"
"3852","1","White"
"3853","1","Hispanic/Latino(a)"
"3854","1","White"
"3855","1","Hispanic/Latino(a)"
"3856","1","Hispanic/Latino(a)"
"3857","1","Hispanic/Latino(a)"
"3858","1","Hispanic/Latino(a)"
"3859","1","Asian"
"3860","1","White"
"3861","1","Hispanic/Latino(a)"
"3862","1","White"
"3863","1","Asian"
"3864","1","Asian"
"3865","1","White"
"3866","1","White"
"3867","1","White"
"3868","1","White"
"3869","1","Hispanic/Latino(a)"
"3870","1","Hispanic/Latino(a)"
"3871","1","White"
"3872","1","Hispanic/Latino(a)"
"3873","1","Hispanic/Latino(a)"
"3874","1","Middle Eastern or South Asian"
"3875","1","Hispanic/Latino(a)"
"3876","1","Hispanic/Latino(a)"
"3877","1","Middle Eastern or South Asian"
"3878","1","White"
"3879","1","Middle Eastern or South Asian"
"3880","1","White"
"3881","1","White"
"3882","1","White"
"3883","1","Middle Eastern or South Asian"
"3884","1","Middle Eastern or South Asian"
"3885","1","White"
"3886","1","White"
"3887","1","Hispanic/Latino(a)"
"3888","1","Hispanic/Latino(a)"
"3889","1","Hispanic/Latino(a)"
"3889","2","Hispanic/Latino(a)"
"3890","1","Black/African American"
"3890","2","White"
"3891","1","White"
"3892","1","White"
"3893","1","Hispanic/Latino(a)"
"3894","1","Hispanic/Latino(a)"
"3895","1","Asian"
"3896","1","Asian"
"3897","1","Hispanic/Latino(a)"
"3898","1","Black/African American"
"3899","1","White"
"3900","1","Middle Eastern or South Asian"
"3901","1","White"
"3901","2","Black/African American"
"3902","1","White"
"3903","1","White"
"3904","1","Hispanic/Latino(a)"
"3905","1","Hispanic/Latino(a)"
"3906","1","Asian"
"3907","1","Hispanic/Latino(a)"
"3908","1","Middle Eastern or South Asian"
"3909","1","Asian"
"3910","1","White"
"3911","1","White"
"3912","1","Asian"
"3913","1","White"
"3914","1","White"
"3915","1","Hispanic/Latino(a)"
"3916","1","White"
"3917","1","Black/African American"
"3918","1","White"
"3919","1","Middle Eastern or South Asian"
"3920","1","Black/African American"
"3921","1","White"
"3921","2","White"
"3921","3","White"
"3921","4","White"
"3921","5","Asian"
"3922","1","White"
"3923","1","Middle Eastern or South Asian"
"3924","1","Black/African American"
"3925","1","Hispanic/Latino(a)"
"3926","1","Asian"
"3927","1","Black/African American"
"3927","1","White"
"3928","1","Black/African American"
"3929","1","Black/African American"
"3930","1","Hispanic/Latino(a)"
"3931","1","White"
"3932","1","White"
"3932","2","Black/African American"
"3933","1","Black/African American"
"3934","1","Hispanic/Latino(a)"
"3935","1","White"
"3936","1","White"
"3937","1","Hispanic/Latino(a)"
"3938","1","Hispanic/Latino(a)"
"3939","1","White"
"3939","2","White"
"3939","3","White"
"3939","4","White"
"3940","1","Hispanic/Latino(a)"
"3941","1","Hispanic/Latino(a)"
"3942","1","Black/African American"
"3943","1","White"
"3944","1","White"
"3945","1","White"
"3946","1","White"
"3947","1","Hispanic/Latino(a)"
"3948","1","Black/African American"
"3949","1","Black/African American"
"3950","1","White"
"3951","1","Asian"
"3952","1","White"
"3953","1","White"
"3954","1","Hispanic/Latino(a)"
"3955","1","Black/African American"
"3955","1","White"
"3956","1","Hispanic/Latino(a)"
"3957","1","Hispanic/Latino(a)"
"3958","1","White"
"3959","1","Hispanic/Latino(a)"
"3960","1","White"
"3961","1","Hispanic/Latino(a)"
"3961","2","Hispanic/Latino(a)"
"3962","1","Hispanic/Latino(a)"
"3962","1","White"
"3963","1","White"
"3964","1","Hispanic/Latino(a)"
"3965","1","Black/African American"
"3966","1","Black/African American"
"3967","1","Hispanic/Latino(a)"
"3968","1","Black/African American"
"3969","1","Black/African American"
"3970","1","Hispanic/Latino(a)"
"3971","1","White"
"3972","1","Hispanic/Latino(a)"
"3973","1","Black/African American"
"3974","1","Hispanic/Latino(a)"
"3975","1","Hispanic/Latino(a)"
"3976","1","Hispanic/Latino(a)"
"3977","1","Asian"
"3978","1","Pacific Islander"
"3979","1","Hispanic/Latino(a)"
"3980","1","Hispanic/Latino(a)"
"3981","1","Black/African American"
"3981","2","Hispanic/Latino(a)"
"3982","1","Black/African American"
"3983","1","Black/African American"
"3984","1","Native American"
"3985","1","Hispanic/Latino(a)"
"3986","1","White"
"3987","1","White"
"3988","1","White"
"3989","1","Hispanic/Latino(a)"
"3990","1","Hispanic/Latino(a)"
"3990","2","Hispanic/Latino(a)"
"3991","1","Black/African American"
"3992","1","Hispanic/Latino(a)"
"3993","1","Black/African American"
"3994","1","Hispanic/Latino(a)"
"3994","2","Hispanic/Latino(a)"
"3994","3","Black/African American"
"3995","1","White"
"3996","1","Hispanic/Latino(a)"
